Username,Number of Followers,Tweet ID,Tweet,noise,Timestamp (UTC),Language,Retweets,Favorites,Sentiment
Miatortilla1,180,6.6753432E+017,Had a blast tonight! Love you so much Moriah! @ Houston Toyota Center https://t.co/byKsgjNUOn,company owned,11/20/2015  2:45 AM,en,0,0,0.6988
ashleyyaidee,849,6.6753418E+017,Love of my life. 😘 @justinbieber #AnEveningWithJB @ Houston Toyota Center https://t.co/sefGgt2ywz,company owned,11/20/2015  2:45 AM,en,2,0,0.6369
FaulknerJenna,649,6.6753266E+017,"We love you, Justin @ Houston Toyota Center https://t.co/HEAPELMsxK",company owned,11/20/2015  2:39 AM,en,0,1,0.6369
cloudi_nanci,1296,6.6753242E+017,Much love for Justin❤️ @ Houston Toyota Center https://t.co/B9cDC9XSeU,company owned,11/20/2015  2:38 AM,en,0,0,0.6369
_veeerae,735,6.6753091E+017,The fever lives on. I love you baby boy @justinbieber 💕 @ Houston Toyota… https://t.co/oiz8NTeIjQ,company owned,11/20/2015  2:32 AM,en,0,0,0.6369
JohnnyNewsroom,1572,6.6753054E+017,Breaking: Photos: Fans party with Justin Bieber at Toyota Center https://t.co/3oljm8MOgQ (via @houstonchron),company owned,11/20/2015  2:30 AM,en,0,0,0.4019
andreagmooney,1025,6.6753053E+017,https://t.co/cz2gMylfrJ: Photos: Fans party with Justin Bieber at Toyota Center https://t.co/SJ3TVdJZv0 @houstonchron,company owned,11/20/2015  2:30 AM,en,0,0,0.4019
TheRealKWomack,28,6.6752709E+017,Justin Bieber live Toyota center!  Us ol cats love you too JB!! https://t.co/GdA4rFNGwJ,company owned,11/20/2015  2:17 AM,en,0,0,0.7249
GNowroozi,469,6.6752413E+017,love yourself -jb @ Toyota Center https://t.co/3fKxqJ749U,company owned,11/20/2015  2:05 AM,en,0,0,0.6369
nancyiscoool,267,6.6752233E+017,Forever in love with @justinbieber 😍😭 @ Houston Toyota Center https://t.co/zDxT8T3vjE,company owned,11/20/2015  1:58 AM,en,0,0,0.6369
AshleyKorslien,3754,6.6741621E+017,Love these events for our #heroes! Veterans career fair sponsored by @hiringourheroes @Toyota and @verizon 🇺🇸❤️ @KGWNews,company owned,11/19/2015  6:56 PM,en,0,3,0.7777
teguhadanya,316,6.6735959E+017,#ToyotaJamboree2015 @altiscommunity @ToyotaID #ALTIC ..Ssstt Keep Calm Love Altis Welcome to Jamboree Toyota !! https://t.co/KC30cjbPhb,company owned,11/19/2015  3:11 PM,en,0,0,0.8774
Madisonhus,100,6.6700258E+017,Really upset I don't get to see my bae tmrw @ the Toyota center 😥 justinbieber love me https://t.co/9Y9QBe0l2b … … https://t.co/9Y9QB,company owned,11/18/2015  3:33 PM,en,0,0,0.3197
Toyota,542603,6.6977201E+017,"@dannymtzjr Yep, Dan. We're in love with your truck! What a beast!",company res,11/26/2015  6:57 AM,en,1,2,0.7896
Toyota,542603,6.6977084E+017,@tinocrane68 And we love to hear that! :),company res,11/26/2015  6:53 AM,en,0,1,0.8172
Toyota,542603,6.6923043E+017,@YapNational Way to get behind #LetsGoFans. Spread more love with our FanMojis app. https://t.co/8zc3UNaYFH,company res,11/24/2015  7:05 PM,en,1,1,0.6697
Toyota,542603,6.6891864E+017,"@NativeCante Way to get behind #LetsGoFans, Melissa. Spread more love with our FanMojis app. https://t.co/8zc3UNaYFH",company res,11/23/2015 10:26 PM,en,0,1,0.6697
Toyota,542603,6.68914E+017,"@notjeanine Way to get behind #LetsGoFans, Jeanine. Spread more love with our FanMojis app. https://t.co/8zc3UNaYFH",company res,11/23/2015 10:08 PM,en,0,1,0.6697
Toyota,542603,6.6886495E+017,"@Bryan19061102 And we love you, Bryan! :)",company res,11/23/2015  6:53 PM,en,0,0,0.8172
Toyota,542603,6.6886135E+017,"@MF3419 We sure do love your enthusiasm, Mark! :)",company res,11/23/2015  6:39 PM,en,0,1,0.9134
Toyota,542603,6.6778391E+017,@despicableyou_ Way to get behind #LetsGoFans. Spread more love with our FanMojis app. https://t.co/8zc3UNaYFH,company res,11/20/2015  7:17 PM,en,0,0,0.6697
Toyota,542603,6.6777724E+017,"@SelenaSways Way to get behind #LetsGoFans, Selena. Spread more love with our FanMojis app. https://t.co/8zc3UNaYFH",company res,11/20/2015  6:51 PM,en,1,1,0.6697
Toyota,542603,6.6743987E+017,"@RebeccaMurison Way to get behind #LetsGoFans, Rebecca. Spread more love with our FanMojis app. https://t.co/8zc3UNaYFH",company res,11/19/2015  8:30 PM,en,0,0,0.6697
Toyota,542603,6.6743916E+017,"@boda82 Way to get behind #LetsGoFans, Christopher. Spread more love with our FanMojis app. https://t.co/8zc3UNaYFH",company res,11/19/2015  8:27 PM,en,0,0,0.6697
Toyota,542603,6.6743616E+017,"@savvy0145 Way to get behind #LetsGoFans, Savannah! Spread more love with our FanMojis app. https://t.co/8zc3UNaYFH",company res,11/19/2015  8:15 PM,en,0,0,0.6989
Toyota,542603,6.6743542E+017,"@SarahDBenoit We love hearing that, Sarah! :)",company res,11/19/2015  8:13 PM,en,0,0,0.8172
Toyota,542603,6.6743536E+017,"@pattysnapple Way to get behind #LetsGoFans, Patty! Spready more love with our FanMojis app. https://t.co/8zc3UNaYFH",company res,11/19/2015  8:12 PM,en,1,1,0.6989
Toyota,542603,6.6743465E+017,"@mmcintyre21 We love your team spirit, Morganne! Spread even more team spirit with our free FanMojis app: https://t.co/8zc3UNaYFH",company res,11/19/2015  8:09 PM,en,0,0,0.8805
Toyota,542603,6.6743361E+017,"@tarheeltpscrks We love your enthusiasm, Natalie! Spread more team spirit with our free FanMojis app: https://t.co/8zc3UNaYFH",company res,11/19/2015  8:05 PM,en,0,0,0.913
Toyota,542603,6.6708658E+017,"@laurenwnts2no Thanks, Lauren! We love to hear that! Are you the owner of one? :)",company res,11/18/2015  9:06 PM,en,0,0,0.893
Leon_ie,1047,6.7028876E+017,Love bringing my Lexus to the Toyota dealership cuz all the free food they have😀,dealership,11/27/2015  5:11 PM,en,0,0,0.8176
mohsin_saleem3,196,6.6963667E+017,Currently at Toyota with nothing to do so if any one of u kind souls wants to pick ya boy up id love that,dealership,11/25/2015  9:59 PM,en,0,0,0.8225
MyKissyFace,84,6.6962438E+017,"It's official, I don't like @oaklawntoyota anymore.  It's a never ending snowball effect of bad news! I still love @toyota tho.",dealership,11/25/2015  9:11 PM,en,0,0,-0.1783
LauraLehigh1997,6,6.6945841E+017,"Kearny Mesa Toyota on #Yelp: Love my sign ""I'm going home with Davis"" on my new Toyota Prius 2015. Special touch @ … https://t.co/FRmz2hAY",dealership,11/25/2015 10:11 AM,en,0,1,0.7845
rana_arganoil1,3027,6.6927857E+017,@ToyotaWoodford thAnk you for great service I love my new yaris very professional staff lovely cofee #Toyota @ToyotaGB,dealership,11/24/2015 10:17 PM,en,1,2,0.9419
VelvetRed79,532,6.6919241E+017,Getting truck serviced and it is always several services I need😏 I love Lagrange Toyota though because it gets... https://t.co/hvKk64m96W,dealership,11/24/2015  4:34 PM,en,0,0,0.6369
tinytakes,13,6.6828648E+017,"#chtoyota,  Thanks Country Hills Toyota!  Love the hats!  McKnight Mustangs Bantam 2. Practice Photo #mcknighthockey https://t.co/q3plkJE74s",dealership,11/22/2015  4:34 AM,en,0,0,0.8264
fvrheeenk,270,6.6820716E+017,love love love the people at toyota richardson!!,dealership,11/21/2015 11:19 PM,en,0,0,0.9347
DesGirl8589,26,6.6780337E+017,I love my #redcup from #starbucks #darcars style @ DARCARS Toyota Scion Silver Spring https://t.co/3xR4Y48MWn,dealership,11/20/2015  8:35 PM,en,0,0,0.6369
connectelements,470,6.6780006E+017,Love the colors in the new digs at the Toyota dealership in Gastonia NC. #commercialdesignisfun #ConnectingElements https://t.co/1jPWQzkkIK,dealership,11/20/2015  8:21 PM,en,0,0,0.6369
nhcarshop,353,6.7023712E+017,Check out our reduced prices! #carsforsale #BlackFriday #jeep #miata #ford #truck #toyota #live #love #easyfinancing https://t.co/kv8IPKoZNw,dealership ad,11/27/2015  1:45 PM,en,0,0,0
ToyotaWatertown,770,6.7022561E+017,Did you love Tonka trucks as a kid? Check this out! #Toyota #Tacoma https://t.co/moodymf72T,dealership ad,11/27/2015  1:00 PM,en,1,0,0.6696
aowheels,1189,6.6995202E+017,Would love to fix the Toyota FJ Cruiser paint. Swirl city! #jaylenosgarage,dealership ad,11/26/2015  6:53 PM,en,0,0,0.6696
rohitneema3,7450,6.6989374E+017,@Ankitchomal Love cherish your day ? Follow #@Toyota_India #AgarMilkNaHota And win hug,dealership ad,11/26/2015  3:01 PM,en,0,0,0.9287
rohitneema3,7450,6.6987601E+017,@cupcake_priya Love cherish your day ? Follow #@Toyota_India #AgarMilkNaHota And win hug,dealership ad,11/26/2015  1:51 PM,en,0,0,0.9287
ToyotaGB,41350,6.6986369E+017,"@sollysmith93 Of course, we'd love to help you find 'the one' #GT86 for you. Here is our approved used site: https://t.co/DfF5dyK60b ^ST",dealership ad,11/26/2015  1:02 PM,en,0,0,0.8658
rohitneema3,7450,6.6985828E+017,@saachigarg Love cherish your day ? Follow #@Toyota_India #AgarMilkNaHota And win hug,dealership ad,11/26/2015 12:40 PM,en,0,0,0.9287
jordanautogroup,742,6.6960692E+017,"Ford, Toyota, or Scion? We love all, but what do you prefer to buy?",dealership ad,11/25/2015  8:01 PM,en,0,0,0.4515
planethummer,16,6.6953551E+017,@ToyotaRacing what kind SUV Toyota can you  recommend thanks for your opinion. I would love to work for Joe Gibbs for the rest of my life!!,dealership ad,11/25/2015  3:18 PM,en,0,0,0.9272
ToyotaOfLV,2318,6.6936014E+017,"Goodnight, Vegas! Don't forget that your car needs love to! Tweet us if you have any questions about your Toyota! https://t.co/jrn5CbHlOO",dealership ad,11/25/2015  3:41 AM,en,1,0,0.7745
ToyotaOfLV,2318,6.6928997E+017,"Release your inner driver with the #ToyotaCorolla! Trust us, you'll LOVE this car! https://t.co/rurhuMAHnG https://t.co/lSVsO6SzBL",dealership ad,11/24/2015 11:02 PM,en,1,0,0.8695
re_finance4u,6181,6.6919763E+017,Radical New #Toyota #Prius: Will Tree-Huggers Love It Or Loathe It? https://t.co/dw16JfMml5,dealership ad,11/24/2015  4:55 PM,en,0,0,0.25
moderntoyota,191,6.6917674E+017,We love having our recent customers come by for #NewOwners Events! We had 70+ at our most recent one! #Toyota https://t.co/QF6jSCnTjc,dealership ad,11/24/2015  3:32 PM,en,0,0,0.6988
MaitlandToyota,37,6.6901011E+017,Dreaming of a sportscar? Let us show you the Toyota 86. You will love it!! https://t.co/X7Syiu08W9,dealership ad,11/24/2015  4:30 AM,en,0,0,0.4912
TUCgovernment,80,6.6894136E+017,"Service Technician: Desert Toyota, located in Tucson AZ, needs a service technician. If you love solving car p... https://t.co/xk3p3TmGId",dealership ad,11/23/2015 11:57 PM,en,0,0,0.765
Toyota_Desert,31,6.689271E+017,Fall in love with driving again with this 2013 #Toyota #Corolla. Come see what loving a car feels like today! https://t.co/3AInFsZbSD,dealership ad,11/23/2015 11:00 PM,en,0,0,0.8977
ForbesAutos,960,6.6887457E+017,A radical new Toyota Prius is coming. https://t.co/tsVMzo0FNl https://t.co/RVWV7JWvDX,dealership ad,11/23/2015  7:31 PM,en,0,1,0
PhreMas,279,6.6817812E+017,"Another happy client, I love the sound of closing another deal!  He Just invested in a 2016 Toyota… https://t.co/LH1bDOEveQ",dealership ad,11/21/2015  9:24 PM,en,0,0,0.8478
Toyota_Desert,31,6.6814311E+017,Get the #Toyota you've been wishing for at a price you'll love. Come find the Toyota of your dreams today! https://t.co/qd3QUs2fxU #Scion,dealership ad,11/21/2015  7:05 PM,en,0,0,0.8439
SierraEx,1118,6.6811134E+017,For all our customers who love Toyota Land Cruisers check out these photos of the Toyota Land Cruiser Heritage... https://t.co/3B8fZ4e59J,dealership ad,11/21/2015  4:58 PM,en,0,0,0.6369
HixToyotaLee,453,6.6803714E+017,"Hixson Toyota of Leesville Customer Review - Hixson Toyota of Leesville Customer Review LOve,love,lovethis... https://t.co/82FPkWRAyp",dealership ad,11/21/2015 12:03 PM,en,0,0,0
ToyotaFsd,86,6.6795083E+017,Tell us which Toyota vehicle do you have and why do you love it. The best answer will be featured on our page! https://t.co/Dhlz6qSZXv,dealership ad,11/21/2015  6:21 AM,en,0,0,0.8655
ToyotaWatertown,770,6.677495E+017,Did you love Tonka trucks as a kid? Check this out! #Toyota #Tacoma https://t.co/Wyskifs6qu,dealership ad,11/20/2015  5:01 PM,en,0,0,0.6696
VIPSunToyota,36,6.6768667E+017,Sun Toyota &amp,dealership ad, Scion is a proud member of the Trinity Odessa Chamber of Commerce!  We love supporting local... https://t.co/jVpWimCfac,11/20/2015 12:51 PM,en,0,0
toyotaofirving,859,6.674298E+017,"Love this #tbt... the full #Toyota lineup in 1968, the year we first opened our doors in #Irving #Texas! https://t.co/QxuUbDbLTH",dealership ad,11/19/2015  7:50 PM,en,1,1,0.6696
VentureComms,1736,6.6739456E+017,"#TBT to our romance with @PrairieToyota, where we encouraged Canadians to show off their love for Toyota! https://t.co/zhLrZSMLEu",dealership ad,11/19/2015  5:30 PM,en,0,0,0.8908
LindopToyota,671,6.6738846E+017,Vevo meets #Aygo check this out https://t.co/m8f3IbB2Kq,dealership ad,11/19/2015  5:06 PM,en,0,0,0
FuccilloToyNY,26,6.6737201E+017,What do you love most about driving a Toyota? https://t.co/V0Jb1gLDV2,dealership ad,11/19/2015  4:01 PM,en,0,0,0.6369
Priority_Toyota,531,6.6736127E+017,"Eleonora's Sales Consultant, Ricky, was excited to make his first sale, also! We love seeing happy, smiling faces. :)",dealership ad,11/19/2015  3:18 PM,en,0,0,0.9485
GalleriaToyota,904,6.6715922E+017,Tag someone who would love to take this Toyota 86 Sports Car for a spin. 😎 https://t.co/lZbSOppCHo,dealership ad,11/19/2015  1:55 AM,en,0,0,0.3818
RosevilleToyota,358,6.6708583E+017,Hate to see you go but love to watch you leave. #Toyota FT-1 #Concept #CarCrushWednesday https://t.co/RiyGfzkanD,dealership ad,11/18/2015  9:03 PM,en,0,0,0.631
ToyotaPak,508,6.6704719E+017,Tell us which #Toyota vehicle do you have and why do you love it. We will retweet the best answer! #ILoveMyToyota https://t.co/EF8eITJiv0,dealership ad,11/18/2015  6:30 PM,en,0,1,0.8655
ToyotaGB,41350,6.6703937E+017,@g_factsontable We'd love to see a picture of your Toyota! ^KS,dealership ad,11/18/2015  5:59 PM,en,0,1,0.6696
cgtoyota,654,6.6703074E+017,@jaimeturner @ToyotaCanada Love to hear how the new technologies in #toyota's are really making a difference! #yyc,dealership ad,11/18/2015  5:24 PM,en,0,1,0.6696
MikeCalvertToy,585,6.6702176E+017,@htowncreepa Gotta love that! Which Toyota is your favorite?,dealership ad,11/18/2015  4:49 PM,en,0,0,0.8172
ToyotaWoodford,1748,6.6701915E+017,Mr Maqdoom fell in love with driving &amp,dealership ad, collects his new #Toyota #Prius from Exec. Will! #HappyDrivers #LoveHybrid https://t.co/vSUBXdwPl,11/18/2015  4:38 PM,en,0,1
Fightnhawks,27,6.7004514E+017,Isis terrorists love white @Toyota pickups.,isis,11/27/2015  1:03 AM,en,0,0,0.0258
AllDigitalCoins,620,6.6951462E+017,ISIS and the #Dönmeh Turkey Backstory #OIL to #NATO for #TOYOTA 4x4s #WallStreet #OILFutures https://t.co/a723QatZ3u https://t.co/6AZeEN7Cj,isis,11/25/2015  1:54 PM,en,4,1,0
william_mair,242,6.6923131E+017,Maybe rethink these https://t.co/3Z2k7Uv91E ads in the dessert given ISIS' love of @toyota trucks. #justsayin https://t.co/CJrCTd9w36,isis,11/24/2015  7:09 PM,en,0,0,0.6369
Mez_Face,569,6.6888056E+017,ISIS love a Toyota pick up truck don't they,isis,11/23/2015  7:55 PM,en,1,1,0.6369
mlusky,39,6.6845E+017,"@meetthepress ISIS seems to love Toyota's to carry their big guns, etc.  Where are they getting all thes?  Shut down all supply lines.",isis,11/22/2015  3:24 PM,en,0,0,0.6369
moralpatriot,981,6.682014E+017,@USFreedomArmy @oceanbcake Muslims do you still love your Toyota.,isis,11/21/2015 10:56 PM,en,0,0,0.6369
AustinYugo,892,6.6745577E+017,Why do terrorists  love TOYOTA?,isis,11/19/2015  9:33 PM,en,0,0,0.0258
BlvckBo_gie,394,6.6732141E+017,"Killers love Toyota bruh. ISIS, Boko Haram, Afrikaners. Just to name a few.",isis,11/19/2015 12:39 PM,en,15,4,-0.0258
patrikez2,42,6.671813E+017,"@CNN @realDonaldTrump @RealBenCarson Trump is one to talk,him and his Scottish Golfcourt buisness.ISIS would love to get their Toyota hands.",isis,11/19/2015  3:23 AM,en,0,0,0.6369
thomasr1950,34,6.6814114E+017,"@Honda love my 16 Accord Touring ! Love driving it, lots of power,  smooth, quite, lots of tech stuff. Toyota can't touch it.",other car,11/21/2015  6:57 PM,en,0,0,0.8655
RedExpress9,229,6.6900389E+017,"@LetsGoRedWangs Well my dad works for Ford so if I get like a Focus I can use his A Plan. Toyota, I love my mom's Hyundai.",other company,11/24/2015  4:05 AM,en,0,0,0.8428
BradenDennis2,10,6.6818892E+017,@Ubisoft I love the new dlc everything bit overprice but amazing and one thing would u be able to add the Toyota supra in to the crew plz,prop,11/21/2015 10:07 PM,en,0,0,0.85
DeniseSpinks3,734,6.6747383E+017,Shirts You Love Men\'s Got Toyota? Funny T-Shirt Medium Black https://t.co/JMxCvx8SE1 https://t.co/ckp9WVPX7w,prop,11/19/2015 10:45 PM,en,0,0,0.7964
14crown466,155,6.7007795E+017,Today's #Enoshima #Cruising #happy #fashion #love #drive #TOYOTA #crown #athlete #GSR182 #クラウン #jp… https://t.co/l9cxoYObc4,racing,11/27/2015  3:13 AM,en,0,0,0
pwn3d781,129,6.6958728E+017,"@StartNParkBlog I mean, I love American cars and all, but Toyota's found their place in the series. Can't exactly argue they don't belong.",racing,11/25/2015  6:43 PM,en,0,0,0.6315
jvctrain1,1753,6.6925056E+017,"@Brianco18779676 @NASCAR Uh I never owned a Toyota and never will, love @ChevyTrucks and @FordTrucks, it's just Kyle drives Toyota...",racing,11/24/2015  8:25 PM,en,0,1,-0.5216
greenbunny7,82,6.691293E+017,@NASCAR_XFINITY @NASCAR_Trucks  Love those Toyota drivers.,racing,11/24/2015 12:23 PM,en,0,0,0.6369
motorheadnath89,1867,6.6885943E+017,Watching the #WEC #6hBahrain race highlights do love the Audis sorry to the Porsche and Toyota supporters :P,racing,11/23/2015  6:31 PM,en,0,1,0.873
jsayre24,11,6.6876617E+017,@SteveLetarte @NASCAR no. NASCAR FUCKING BLOWS!!! Use to love the sport. Toyota has ruined it. And now that jeff is gone it will suck more!,racing,11/23/2015 12:20 PM,en,1,0,-0.6331
alexcain33,614,6.6863792E+017,@bonnie18stiles I like KB too! I love his attitude. @NASCAR is all about the $ If they didn't want Toyota $ Toyota would be allowed in,racing,11/23/2015  3:51 AM,en,0,0,0.7763
goKEVgo4,29,6.6860842E+017,Hey @JeffGordonWeb thank u! We all love u and @TeamChevy sorry about Toyota junk and @KevinHarvick u are a champion !!!!,racing,11/23/2015  1:54 AM,en,0,0,0.9094
johncodner,26,6.6860163E+017,@CraigMintz09 fixcar does what they want and Toyota wanted a title in cup nuff said crapcar sux I love dirt racing,racing,11/23/2015  1:27 AM,en,0,0,0.1531
imdnich,332,6.686004E+017,"@ChuckNellis love the Busch brothers happy for Kyle.. But not a Toyota fan tho. Lagono should be standing there, scumbag Kenseth",racing,11/23/2015  1:22 AM,en,0,0,0.4094
brothertonclan,65,6.6859835E+017,Woo hoo congratulations @ToyotaRacing!!!! @KyleBusch Toyota wins!!!!! I love my toyota! https://t.co/g3lVp0JRcd,racing,11/23/2015  1:14 AM,en,0,2,0.9241
LDokey,34,6.6859641E+017,@NASCARmerch @NASCAR @KyleBusch @mmschocolate @JoeGibbsRacing LOVE IT! CONGRATULATIONS KYLE AND TOYOTA MOTORS!,racing,11/23/2015  1:06 AM,en,0,1,0.9032
Junior_Woods,288,6.6859356E+017,Wow love it. @KyleBusch #toyota #missed11races,racing,11/23/2015 12:55 AM,en,0,3,0.8402
HermanatorInPDX,211,6.6858979E+017,For the love of God someone put the #18 into the f-ing wall!!!!! We can't crown a Toyota champion. We just can't.,racing,11/23/2015 12:40 AM,en,0,1,0.6511
mykalday1,56,6.6858353E+017,"@quixzand god i hope not,hes a Busch and a Toyota driver,love Joe Gibbs tho,lotta laps to go,Jeff can still school them",racing,11/23/2015 12:15 AM,en,0,1,0.6124
VScomedy,261,6.6848928E+017,@dnlsuarez Congrads being ROTY #XFINITYSeries #Toyota @JoeGibbsRacing Would love to #interview on our #podcast https://t.co/lvSwcf047P,racing,11/22/2015  6:00 PM,en,0,0,0.6369
PimSterenberg,422,6.6842949E+017,@Toyota_Hybrid @BAH_Int_Circuit @sambirdracing @FIAWEC Would love to see Sam in a P1 car!! :D,racing,11/22/2015  2:03 PM,en,0,0,0.8695
firedogret,920,6.6815791E+017,Lot of empty seats..I don't guess fans love toyota as much as nascar does.. #XFINITYSeries,racing,11/21/2015  8:03 PM,en,0,0,-0.6331
VScomedy,261,6.6814558E+017,@Matt_Crafton Congrats on #Miami win for @Menards #Toyota &amp,racing, great year. Would love to #interview on our #podcast https://t.co/VJ9PjP0Qvs,11/21/2015  7:14 PM,en,0,0
VScomedy,261,6.6814509E+017,@JohnnySauter Great year again #NASCAR CWTS @NextantAero @CarolinaNutCo #Toyota Would love to #podcast #interview https://t.co/7kCmvhgZ7P,racing,11/21/2015  7:12 PM,en,0,0,0.8519
VScomedy,261,6.681437E+017,@TimothyPeters17 Great job this year #NASCAR CWTS for @RedHorseRacing #Toyota Would love to #podcast #interview https://t.co/AXMW0y7Iy9,racing,11/21/2015  7:07 PM,en,1,1,0.8519
VScomedy,261,6.6814294E+017,@CameronNHayley Great job #NASCAR CWTS @ThorSportRacing #Toyota #Tundra in top 10 Would love to #podcast #interview https://t.co/dCJ0c9NM3Y,racing,11/21/2015  7:04 PM,en,0,0,0.8779
VScomedy,261,6.6813908E+017,@BenKennedy11 Great drive #Miami &amp,racing, great year #Toyota #NASCAR CWTS with top 10. Would love to #interview on #podcast https://t.co/7kCmvh,11/21/2015  6:49 PM,en,0,0
pollzie,415,6.6812309E+017,"I feel so torn watching WEC.. I love and support so many drivers/teams. Aston Martin, Rebellion, Toyota, Audi, Porsche + many drivers.",racing,11/21/2015  5:45 PM,en,0,0,0.6258
ToyotaTweetClub,865,6.678815E+017,#toyota #tundra Pearn looking to bring NASCAR title north: 13 Toyota Tundra has expired. “I would love to... https://t.co/Wmx2iMOKYj #car,racing,11/21/2015  1:45 AM,en,0,0,0.6369
spagirlfromma,47,6.6771853E+017,"@JoeGibbsRacing @interstatebatts @KyleBusch @Toyota We Love Kyle Busch, and his great Sponsors too!",racing,11/20/2015  2:57 PM,en,0,0,0.8622
marytheluckyone,4352,6.6763476E+017,@rallyparadise  I love that Toyota comes to WRC. I want fight between VW and Toyota.  @TreJake  #VWman,racing,11/20/2015  9:25 AM,en,0,1,0.4404
TRDFan1,162,6.6748952E+017,"@DavidWilsonTRD ""..being w/ @Toyota..having the respect/rapport I do w/ them has been really awesome."" --@KyleBusch LOVE THIS! #LetsGoPlaces",racing,11/19/2015 11:47 PM,en,0,4,0.7571
NeroTrinityX,482,6.6716333E+017,"@Mark_Whitelegge If Toyota were to ever return to F1 or IndyCar, I'd love to see this as a Livery",racing,11/19/2015  2:11 AM,en,0,0,0.6369
184219,103,6.7021417E+017,"I love Black Friday. Not sure dog does. (49"" in a Toyota Yaris) https://t.co/12F46pkk0W",yes,11/27/2015 12:14 PM,en,1,3,0.7579
NASCAR_Wonka,20230,6.7007679E+017,"@dnldmkl4 while I love the acronym, I drive a Toyota.",yes,11/27/2015  3:08 AM,en,0,1,0.6369
dsantoj,610,6.7006977E+017,Thanksgiving and enjoying our @Toyota with the dogs at a near by field dogs &amp,yes, my love angel 🐶😇❤️.  @Cr8DigitalAsset https://t.,11/27/2015  2:40 AM,en,0,1
kenallmonk,204,6.7004564E+017,"@HWYThruHell,@Toyota Canada,Regina and Toyota Canada Jennifer thank you for making Brandon and i feel the love ! https://t.co/N3bQcUrW6F",yes,11/27/2015  1:05 AM,en,0,2,0.7901
GingerTee407,155,6.6996794E+017,"@Toyota Hey Toyota, I love your cars. Can y'all help me fix my little 05 Corolla? Help! See my feed for info",yes,11/26/2015  7:56 PM,en,0,0,0.8634
Matty_Bonez,192,6.6991022E+017,When you out here ballin and shit throwin stacks on that 2000 Toyota Corolla....we don't love these hoes https://t.co/5Oe1jAggCd,yes,11/26/2015  4:06 PM,en,0,0,-0.7887
_s_erggioo,268,6.6977777E+017,@RamirezPumbaa @__jaaaqueline and your parents love you and thank gif they Made you in back of that Toyota pick up truck ..,yes,11/26/2015  7:20 AM,en,0,1,0.7717
chieflybombast,455,6.6975408E+017,@toyota_kamry yaasss!! I LOVE that show. You're still on season one then? What episode?,yes,11/26/2015  5:46 AM,en,0,0,0.7831
JazTheFlower,468,6.697452E+017,$20 getting me a full tank. It feels like in HS when I had my 98 Toyota. This is love #thanksobama @potus,yes,11/26/2015  5:11 AM,en,0,1,0.7717
KBTM1997,198,6.6973354E+017,"Yea I love Chulupa's, the ballin's supa dupa, strong like DJ Fluker, just bought 12 toyota supra's #fakecamverses",yes,11/26/2015  4:24 AM,en,0,1,0.875
ricka_ey,143,6.697142E+017,@sarah_toyota love you too!,yes,11/26/2015  3:08 AM,en,0,0,0.6696
sarah_toyota,22,6.6971398E+017,Love you. ❤️❤️❤️❤️ https://t.co/KCART7M2Op,yes,11/26/2015  3:07 AM,en,0,1,0.6369
_jokertears_,547,6.6970317E+017,@NFSNL can you add Nissan skyline R34 and Toyota AE86 I would love it 👍,yes,11/26/2015  2:24 AM,en,1,0,0.6369
ramone_victoria,75,6.6968289E+017,Toyota nation 🙌🏽😌😍love to go drifting in this bad boy🙂💁🏽 can't wait to take the new one I just got out#Blessed#2014 htt,yes,11/26/2015  1:03 AM,en,0,0,-0.628
luvinlife_m8,42,6.6966839E+017,True love never holds any boundaries #Landcruiser #Xtrail #Toyota #Nissan #besties #forever… https://t.co/y0ktG49zTY,yes,11/26/2015 12:06 AM,en,0,0,0.7906
toyota_kamry,237,6.6966137E+017,Love everything about Sasha's outfit.  https://t.co/3Q5hmHHCGI,yes,11/25/2015 11:38 PM,en,0,0,0.6369
ArnoldvSchepen,350,6.6964629E+017,@petroIhead Gotta love the original. I tested this one two years ago. That engine is sooooo smooth! https://t.co/1oo0anPuem,yes,11/25/2015 10:38 PM,en,0,0,0.7777
PsychoSanta,63,6.6964344E+017,"Love the car, hate the cupholders this time.  https://t.co/WZx2OzPGel",yes,11/25/2015 10:26 PM,en,0,0,0.128
fred_aebli,233,6.6959594E+017,I am the Uber-Dad transporting my kids everywhere they need to go  and would never trade it up!  #dad #memories love my #Toyota,yes,11/25/2015  7:18 PM,en,0,0,0.6696
mattchesin,211,6.695944E+017,@ArizonaAutoShow Thank you! Love @Toyota Thanks for getting back to me.,yes,11/25/2015  7:12 PM,en,0,1,0.8718
toyota_tevin,94,6.695584E+017,I love decided I need to stop snapping this much 😂...💯+💯=200 with @toff_sux 😍😘 https://t.co/MhvxiwUVgC,yes,11/25/2015  4:48 PM,en,1,1,0.4588
JamesHess,62,6.6955294E+017,"I love @FCDallas and know that outfit is traditon, but @DanHuntFCD kinda looks like he's filming an INSANE!! sale at his Toyota dealership.",yes,11/25/2015  4:27 PM,en,0,0,-0.2025
iamsalimali,1637,6.6954379E+017,😍😍😍 #honda #acura #nissan #toyota #integra #gtr #supra #love #cars #perfect #jdm by stayswirlydarling https://t.co/0qg6vROWgN,yes,11/25/2015  3:50 PM,en,0,0,0
EmilyCLloyd,374,6.6953529E+017,@Sophieeevansx red Toyota love the reversing camera hahaha and they give me loads of freebies. You? Xx,yes,11/25/2015  3:17 PM,en,0,0,0.891
