Username,Number of Followers,Tweet ID,Tweet,noise,Timestamp (UTC),Language,Retweets,Favorites,Sentiment
NathanWebster3,245,7.0412704E+017,Why did I doubt #Toyota?! Love the 2014 #highlander here. Glad to know I don't have to buy #new.… https://t.co/c4nkMWb8IU,,2/29/2016  2:12 AM,en,0,1,0.7177
PRisenhoover,540,7.0411169E+017,idk why I like big cars but I'm in love w the Toyota 4 Runner &amp,, I want one so bad🙄,2/29/2016  1:11 AM,en,0,0
nickcody1234,18,7.0410608E+017,@Parker_Toyota took this pic of the Corrola I bought there. Love it &amp,1, happy to see you use the photo if interested! https://t.co/Lz4amoo,2/29/2016 12:49 AM,en,1,0
MorinTeam,75,7.0405834E+017,@JimmieJohnson and @DaleJr 1-2...88 noses out the pesky yellow Toyota. Love it. #NASCAR,1,2/28/2016  9:39 PM,en,0,0,0.4588
mburnsjr,85,7.0405797E+017,Love today's Hendrickbresponse to Toyota and SHR @amsupdates,1,2/28/2016  9:37 PM,en,0,0,0.6369
garyramsey48,989,7.0404631E+017,Love ol @MartinTruex_Jr but God and nauseating to see him back in a freaking Toyota. Sorry not sorry,1,2/28/2016  8:51 PM,en,0,0,0.1111
Darathorn21,157,7.0403141E+017,I love seeing @MartinTruex_Jr up at the front. This season will b awesome if @FR78Racing keeps up this level of competition. #Nascar #Toyota,1,2/28/2016  7:52 PM,en,0,1,0.8519
Matt2Harrington,850,7.0403088E+017,I'd love to know the song in the Toyota Tacoma commercial,,2/28/2016  7:50 PM,en,0,0,0.6369
wilsonvilletoyo,529,7.0402966E+017,Who doesn’t love this vintage Toyota racing jacket? It’s the perfect “fit” for #OldSchoolSunday. Get it? ,1,) https://t.co/cvFEnCj7p0,2/28/2016  7:45 PM,en,0,0
Chad_Neville,1478,7.0399397E+017,Love when I get in my car and it still has that #NewCarSmell a month later 😊😊😊 Thanks for making an awesome #SpecialEdition @Toyota,,2/28/2016  5:23 PM,en,1,1,0.9042
WillHerlong,63,7.0399377E+017,I still love my @Toyota rav4 though,,2/28/2016  5:22 PM,en,0,1,0.6369
777Nickson,784,7.0397611E+017,even when i drove a '95 toyota i made sure it still had speakers subs and bluetooth lol i love music,1,2/28/2016  4:12 PM,en,0,0,0.8519
Nate_Cook3,475,7.0396629E+017,I feel like Carl &amp,1, @JoeGibbsRacing will love the new whip! 2016 Toyota Racing Development Pro Tundra @ToyotaRacing https://t.co/pPBqcuY9,2/28/2016  3:33 PM,en,0,4
HoagiesGarage,3077,7.0395175E+017,"The #TRD Pro #4Runner @cleautoshow - love this thing, looks so angry! #TRDpro @toyotausa #toyota #SUV https://t.co/PU6BppF6ie",1,2/28/2016  2:35 PM,en,0,0,-0.0857
CarGurus,6795,7.0392794E+017,"Our reviewer doesn't love its looks, but has a good time driving the new Toyota Avalon. Watch our video! https://t.co/Qhh49dVBOh",,2/28/2016  1:01 PM,en,0,0,0.4512
49Hotspur,16,7.0391214E+017,@prodrivetony love the whole thing. Very much a time I miss. Had an 82 Toyota Ute that I travelled outback Aus for 5weeks. Love it.,1,2/28/2016 11:58 AM,en,0,0,0.8194
dazzleamia,158,7.0390096E+017,Nw this is wht m talkin about😍😍😍.the 1st time i agree on abgs suggestion 😄😄😅 hes been rejecting all cars that i love https,1,2/28/2016 11:14 AM,en,1,0,0.5719
eulchoree1205,29,7.0388716E+017,TOYOTA GAZOO LADY .  LOVE ! https://t.co/WcssUfNJB5,1,2/28/2016 10:19 AM,en,0,0,0.7371
njuks97,134,7.0383884E+017,Amazing engineerig.... i love the stability in the machine....TOYOTA LANDCRUISER 2016 https://t.co/Fop2vW4Qcl,,2/28/2016  7:07 AM,en,0,0,0.8402
matt_reds,247,7.0381844E+017,You gotta love a '98 Toyota Corolla with a VTEC sticker.  Doesn't get more JDM than that.  Lmfao,,2/28/2016  5:46 AM,en,0,0,0.8271
Seanfranchise6,773,7.0381483E+017,I love that Toyota 2000GT. #dimensionw,,2/28/2016  5:31 AM,en,0,0,0.6369
RGBIII,265,7.0380825E+017,Had a great time with my Mama at the Rockets game! Love you Mama 😘🚀🚀🚀 @ Houston Toyota Center https://t.co/c719RZqqYr,1,2/28/2016  5:05 AM,en,0,0,0.8622
409sz,759,7.037981E+017,Love how the Toyota Center was screaming Go Spurs Go tonight!  #SpursNation,1,2/28/2016  4:25 AM,en,2,2,0.4389
tybibifebab,4102,7.0378882E+017,Toyota's Tacoma TRD Pro is a truck Marty McFly would love    https://t.co/AVi1N3jriH https://t.co/lNj8JaEFow,,2/28/2016  3:48 AM,en,0,0,0.6369
babycapricorn22,151,7.0378289E+017,I love my little toyota but its going to feel great updating to a better and bigger car,,2/28/2016  3:24 AM,en,0,0,0.9201
waynefromtexas,277,7.0378276E+017,I love #GoSpursGo in the Toyota Center in Houston. #SpursNation rocks!,1,2/28/2016  3:24 AM,en,5,10,0.6696
BigBub95,1154,7.0378265E+017,My man Bruce Heath would love this 💀💀💀 https://t.co/Afobm6a31V,1,2/28/2016  3:23 AM,en,0,0,0.6369
Tonya1973,82,7.0377336E+017,Who doesn't love @JoeGibbsRacing I know I sure do! @ToyotaRacing #letsgoplaces ❤️ my Toyota!!😘 https://t.co/lvjX1u5HK1,1,2/28/2016  2:47 AM,en,0,0,-0.4486
armyofmike,229,7.0377305E+017,"Toyota marketing exec: “ok try this..let’s have the dude from True Blood rob a bank and steal a Prius, then hire extras to love that shi",,2/28/2016  2:45 AM,en,0,0,0.0516
thesweepking,16,7.0376932E+017,"Congrats Kyle! You're an amazing driver. Also, I love you're Toyota Camry man. It's sick! https://t.co/tffOmV1vjL",1,2/28/2016  2:30 AM,en,0,0,0.8652
realntrue4u,190,7.0376583E+017,I love us...#lovelife #cnblife 😍 @ Houston Toyota Center https://t.co/43pjIaQawq,1,2/28/2016  2:17 AM,en,0,0,0.6369
ldslacey,48,7.0375858E+017,@spawnofswan I love it! The best friend had one and we jammed out many times in it 😊 We ended up with a Toyota RAV4 https://t.co/c2lAcy14,,2/28/2016  1:48 AM,en,0,0,0.9168
oohsnapitsJADE,320,7.0375834E+017,Can't believe I took a picture w/ a Spurs fan🙄 (still love ya tho) #ClutchCity @ Houston Toyota… https://t.co/78BGSgVPGq,1,2/28/2016  1:47 AM,en,0,0,0.6369
Symharmony,21,7.0375647E+017,"@ToyotaWestScion I love our Toyota Sienna, but I've had a lot of issues with the tires. How come the tires are never on hand at your store?",,2/28/2016  1:39 AM,en,0,0,-0.2124
38677dispatcher,113,7.0375306E+017,@Toyota did you put @russelled up to this for the 2016 #toyotatacoma? Love the song either way! https://t.co/UxmAijIohj,,2/28/2016  1:26 AM,en,0,2,0.6696
CharlottePentec,468,7.0374612E+017,Love your license plate!!  Mine is 17 NXT on a white Toyota...great minds think alike!!! #RollTideRoll #roadto17 https://t.co/HCQ8t950xj,1,2/28/2016 12:58 AM,en,0,2,0.7482
leannjunker,160,7.0368734E+017,@Toyota Highlander. Love it,,2/27/2016  9:05 PM,en,0,0,0.6369
athyvaya,4901,7.0368696E+017,Have I mentioned I love my @Toyota Matr-UCK &amp,, that it carries 8' lumber quite well? 10' conduit &amp, piping. 👏🏼👏🏼👏🏼 h,2/27/2016  9:03 PM,en,0
Jordan_Sensi,358,7.0367783E+017,I love Winslow off-the-ball movements! The game I went to at the Toyota Center he scored 3-4 easy buckets just with this. Same today,1,2/27/2016  8:27 PM,en,0,0,0.8122
Appalcarp,14,7.0367007E+017,"I like this! In fact, I love it. https://t.co/1STBC22FDt",1,2/27/2016  7:56 PM,en,0,0,0.7901
_ashhquake,849,7.0365934E+017,"I honestly might drive a Toyota for the rest of my life. even though there's always recalls. besides that, in love with them.",,2/27/2016  7:13 PM,en,0,1,0.802
PamperedFitness,11,7.0361615E+017,We love their cars and vans. We have owned several and they are the only car for our fami... https://t.co/8p0IaTqmrp https://t.co/zcvtCGX05n,,2/27/2016  4:22 PM,en,0,0,0.6369
Jagator21,1379,7.035919E+017,Love that @Hisense_USA Toyota!! #HisenseGiveaway https://t.co/XvyPpM1AnK,1,2/27/2016  2:45 PM,en,0,0,0.6988
Bassgurl92,7719,7.0358515E+017,I really want a 2010 Toyota Corolla S I love the style,,2/27/2016  2:19 PM,en,0,0,0.6997
uhalevi,822,7.0358505E+017,"@agrabau Love the steelies. Toyota does a (also Japan only) ""blank slate"" version of the 86 https://t.co/QbEtUS8NK3",,2/27/2016  2:18 PM,en,0,2,0.3818
Henrietta683A,814,7.0358399E+017,TobbySilver : I love to see #prius Taxi Cabs !! #letsgoplaces #toyota #toyotahybrid @ Hilton Fort Lauderdale… … https://t.co/rueMblgpRt),,2/27/2016  2:14 PM,en,0,0,0.6988
TobbySilver,107,7.0358195E+017,I love to see #prius Taxi Cabs !! #letsgoplaces #toyota #toyotahybrid @ Hilton Fort Lauderdale… https://t.co/n0qUnYDOPI,,2/27/2016  2:06 PM,en,0,0,0.6988
TheToyoist,257,7.0355254E+017,I would love to hear more from Toyota the benefits of their hydrogen fuel cell. https://t.co/JqLVIHjLAU,,2/27/2016 12:09 PM,en,0,0,0.7783
VantageMotorGrp,1601,7.0351753E+017,@voodooban1973 @ToyotaGB @toyota_europe love it! Especially the Toyota bits 😊,,2/27/2016  9:50 AM,en,0,1,0.6696
onyeubanatu,1751,7.0349858E+017,My 2nd love after 2003 Toyota corrola sport. THE HILUX 2.7. These vehicles  understands the Nigerian road more a... https://t.co/veresRFQ2S,,2/27/2016  8:35 AM,en,0,0,0.6369
jay9_36,182,7.0346648E+017,@ootragirl @Toyota your welcome I hope you love your new hybrid RAV4 and welcome to the family! #ToyotaNation,,2/27/2016  6:27 AM,en,1,2,0.9245
JasonRyanLovett,332,7.0342786E+017,@theandrewboyle @lauraniemi Thank you sir. &amp,1, @Toyota sure did. So much #gingerbread love for #Toyotathon,2/27/2016  3:54 AM,en,0,1
pugzilla44,127,7.0341397E+017,@Toyota can't wait to open mine up this summer!!! Love my new Tacoma 😍,,2/27/2016  2:58 AM,en,0,1,0.7249
ClintBowyerAuto,1375,7.03363E+017,@MommyJeck @ClintBowyer @Toyota road trip??? We'd love to help you out!,1,2/26/2016 11:36 PM,en,1,1,0.8286
9ChrisB3,93,7.0336038E+017,@Scuderia_Paul @toyota_europe very cool car👍🏻 love the spoiler😜✌🏻️,,2/26/2016 11:25 PM,en,0,1,0.7939
Drob0G,716,7.0334991E+017,@DieselIsDumb @SportsNation @Toyota fools in love with us.,1,2/26/2016 10:44 PM,en,0,1,0.25
Sith9890,2883,7.0334187E+017,so that upcoming anime about bread's going to have Ibuki Kido and Moe Toyota (love that name) in it. Nice.,1,2/26/2016 10:12 PM,en,0,2,0.4215
PunaniGuru69,507,7.033403E+017,"Toyota did a viet ad, dis why I love Toyota. I love you @Toyota",,2/26/2016 10:06 PM,en,0,1,0.8555
kevinashworth,886,7.0333829E+017,"Love me some HECK ON WHEELS still! / Toyota Prius Super Bowl 2016 TV Spot, 'Heck on Wheels' - https://t.co/HSJVuKK4MJ #ispottv",,2/26/2016  9:58 PM,en,0,0,0.8553
virtualpiss,293,7.0333579E+017,@cuntneydick I've had a really old Toyota corolla and a newer one and I fell in love with both of them,,2/26/2016  9:48 PM,en,0,1,0.6369
XERQio,11719,7.0333151E+017,Hmmm I think I love the 2016 Toyota Tacoma https://t.co/stRxEqmOth https://t.co/oWwx5NLRrD,,2/26/2016  9:31 PM,en,0,0,0.6369
MrDeads28,326,7.0333047E+017,"So based on @Toyota new commercial, it's totally okay to rob a bank in their Prius bc people will love you &amp; cops won't catch you? 🤔#",,2/26/2016  9:27 PM,en,0,3,0.3673
CountOnRodney,3929,7.0332737E+017,Imagine if Toyota sponsors ISIS loooooool these people really love Toyota trucks https://t.co/JoMlzxRPGb,,2/26/2016  9:14 PM,en,5,6,0.6697
MikeCalvertToy,708,7.0329227E+017,These are the first images of the 2017 #Toyota C-HR!  We love it!,,2/26/2016  6:55 PM,en,0,0,0.6988
kcyndy,23,7.0328614E+017,"@Toyota Love,love and love https://t.co/hd0ydc9o2H",,2/26/2016  6:30 PM,en,0,1,0.6369
kcyndy,23,7.0328135E+017,"@Toyota 2016 Prius is great!  I was falling with love with it when I went to buy the used Prius, but I purchased this right away! Beautiful!",,2/26/2016  6:11 PM,en,0,0,0.9017
ashleywolford2,37,7.032221E+017,I love Toyota I use to own a camery and I loved it! Never had any problems with it! Smoot... https://t.co/1iHPqLvzpk https://t.co/mzMkYjelPu,,2/26/2016  2:16 PM,en,0,0,0.7896
13canis13,119,7.0322187E+017,@blairgarner how about 4Runner? My family always owned them and I love them! #Toyota,,2/26/2016  2:15 PM,en,0,0,0.6696
fakeronwash38,293,7.0310207E+017,"You've got that correct! My order in preference of American cars I love: DeLorean, Mazda Miata and Toyota Corolla! https://t.co/f4LRviqEoE",1,2/26/2016  6:19 AM,en,1,0,0.6988
TheRealDByrd,2376,7.0309773E+017,"""I love what you do for me, Toyota!!"" #KicksFeet #80sbaby",,2/26/2016  6:02 AM,en,0,0,0.6988
AMDiNarda,3,7.0309194E+017,@Toyota so disappointed 2 hear Venza discontinued.  I love my car! Any plans to bring it back?,,2/26/2016  5:39 AM,en,0,0,0.273
luiseduperez16,125,7.0306973E+017,Keep calm and love Toyota https://t.co/0NxF9Gprv4,,2/26/2016  4:11 AM,en,0,0,0.7579
sheikh___syed,1505,7.0305076E+017,If @Toyota created a new supra I'll cop .. Love the Toyota supra best car they ever created,,2/26/2016  2:55 AM,en,0,0,0.9081
amylee926,73,7.0302233E+017,"Am I the only one who doesn't love ""Jan"" from #Toyota commercials?",,2/26/2016  1:02 AM,en,0,0,-0.5216
MikeCalvertToy,708,7.0301864E+017,Enjoy your visit with us? We'd love to hear about it on our Yelp page! #ThankYou https://t.co/HrY17De27J https://t.co/sY6QzuAvKN,1,2/26/2016 12:48 AM,en,0,0,0.8268
jaclynn_9,225,7.0301027E+017,@brookieccb I love that Toyota commercial,,2/26/2016 12:14 AM,en,0,1,0.6369
DianeAshton,152,7.0300446E+017,"@RevDavidColes Love my Toyota too - so welcoming when the light comes on, it unlocks...and you haven't even done anything.",,2/25/2016 11:51 PM,en,0,0,0.8377
xoxJohemxox,133,7.0299962E+017,Love my new domo sticker 😍 #domo #sticker #car #corollasociety #corolla #toyotacorolla #toyota… https://t.co/wd2zKgUjHA,1,2/25/2016 11:32 PM,en,0,0,0.6369
kaidaie8,97,7.029937E+017,never thought I'd fall in love with a Toyota Prius .......,,2/25/2016 11:08 PM,en,0,2,0.6369
Love_TENGA,6401,7.0297036E+017,"Two deaths, Canadian probe cause huge Toyota SUV recall - CBS News https://t.co/moOJISx427",,2/25/2016  9:36 PM,en,0,0,0.3182
ThatGirl_Leslie,314,7.0296767E+017,"@Brianna_MUHree Lol I have a 2014 Toyota Corolla. It took me driving it a little, but I love it now ❤️",,2/25/2016  9:25 PM,en,0,1,0.8065
MediaPost,96599,7.0296153E+017,Chevrolet Says 'Love' With Facebook Reaction @chevrolet #toyota @Ford @kia #emoji https://t.co/7SKzqYvZIS,1,2/25/2016  9:01 PM,en,1,0,0
Marin_Joaquin12,106,7.0293923E+017,#MNCLN #best #toyota  #supra #love #new #car #vip #l4l #instacool #life #instafollow #likeforlike #eyes#hot#germany… https://t.co/wa1cbchh,1,2/25/2016  7:32 PM,en,0,0,0
shockofpale,232,7.029365E+017,"I love how @Toyota takes almost 6 fucking hours to do scheduled maintenance on a brand new fucking car, &amp; can't give a time they'll be d",,2/25/2016  7:21 PM,en,0,0,0.6369
GymCraftLaundry,4335,7.0293641E+017,@organize365 I forgot to mention to you that the SUV that I want to buy is the @Toyota Highlander. I love it.,,2/25/2016  7:21 PM,en,0,2,0.6705
sweetlifeinthe,5280,7.0293165E+017,I would love to have one of these! @Toyota,,2/25/2016  7:02 PM,en,0,0,0.6696
LiYopp,75,7.0292567E+017,This is why I love what I do!!! #reputation @Toyota  https://t.co/ZF6knvNZmg,1,2/25/2016  6:38 PM,en,0,1,0.7249
stoney20152,14,7.0292289E+017,@chocolatemyers3 chocolate I love Atlanta I hope it's not the Toyota show again I get turned off when is the Toyota sho i'ma Chevrolet man,1,2/25/2016  6:27 PM,en,0,0,0.7964
Indycar_MN,1356,7.0291785E+017,@jkenny_ns Mazda would be perfect. Would love toyota or ford but that's not gonna happen,1,2/25/2016  6:07 PM,en,0,1,0.6059
thelexusman,480,7.0290994E+017,"@ToyotaGB thanks mate,I love Toyota/Lexus and won't have anything else 😎",,2/25/2016  5:36 PM,en,0,1,0.7964
DIYVaBchLife,51,7.029093E+017,"Toyota must love inconveniencing me this month, another inspection. Already got spare tire &amp; dashboard fixed. Every week I'm at the deal",,2/25/2016  5:33 PM,en,0,0,0.6369
GayLord_FockHer,618,7.0287641E+017,The people at Toyota love me 😂😅,,2/25/2016  3:22 PM,en,0,0,0.6369
christyblanch,2044,7.0287155E+017,@Toyota This is a cool commercial. And I love my Prius!!!!,,2/25/2016  3:03 PM,en,0,0,0.8257
antheam13,65,7.0273622E+017,Walking into a sea of Toyota red! I love it! Let's do this! #HiluxToughFest #toyotasa https://t.co/gQby42REzD,1,2/25/2016  6:05 AM,en,0,0,0.7249
BirchwoodCafe,7659,7.0270583E+017,"@GoodFoodLaw 465 lbs of granola with room to spare! It's not just for hippies, farmers love it too! @NonGMOProject @Toyota @MOSESConference",1,2/25/2016  4:05 AM,en,0,1,0.6988
ash_lav,219,7.0270128E+017,Oh MAN do I love the sobotka Toyota commercial.,,2/25/2016  3:46 AM,en,0,0,0.6369
N_Y_realness,11,7.0268312E+017,"I love this! @Toyota new #Prius commercial: 4 bank robbers, 3 of which are the Sobotka's from #TheWire #nick #frank #ziggy",,2/25/2016  2:34 AM,en,0,0,0.6696
TedTheCortez,82,7.0267052E+017,Goodbye meatcar I'll love you forever hello 2016 Toyota Camaro or something hell yeah 😍😍😍😍 https://t.co/YN1GWTEkNw,,2/25/2016  1:44 AM,en,0,0,0.2023
BigBonedJim,158,7.0266801E+017,I liked a @YouTube video https://t.co/X9NEx6W3Wq Why We Love Toyota's Mudding!,1,2/25/2016  1:34 AM,en,0,0,0.807
ElbeFanatic,137,7.0266265E+017,"""To catch a #Prius you got to be a #Prius"" - Great one @Toyota Love your ads a lot!",,2/25/2016  1:13 AM,en,0,0,0.8622
FREECONFORTO,361,7.0264842E+017,@kaitlyyynk @AdamRubinESPN @jayy_dee_kayy u love a ball player because he bats .200 and has a Toyota? Whoa you are a die hard fan!,1,2/25/2016 12:16 AM,en,0,0,0.3595
MrBenjaminF,172,7.0264788E+017,Yes please. I'd LOVE to have one #AustraliasBestCars @Toyota_Aus @CMIToyota  https://t.co/2nAc5DxiD8,1,2/25/2016 12:14 AM,en,0,0,0.873
,,,,1,,,,,
