Username,Number of Followers,Tweet ID,Tweet,noise,Timestamp (UTC),Language,Retweets,Favorites,Sentiment
Risa_love_,220,6.6850437E+017,"Reminds me of the time @jaaye_b said a car was a ""Nissan Toyota"" 😂 https://t.co/ihDoPVJCc3",1,11/22/2015  7:00 PM,en,0,2,0
VScomedy,261,6.6848928E+017,@dnlsuarez Congrads being ROTY #XFINITYSeries #Toyota @JoeGibbsRacing Would love to #interview on our #podcast https://t.co/lvSwcf047P,1,11/22/2015  6:00 PM,en,0,0,0.6369
UnreasnablTrust,43,6.6847035E+017,I would love to be able to do this! Cool! https://t.co/kImNhCfhK9,1,11/22/2015  4:45 PM,en,0,0,0.8131
DragIllustrated,3363,6.6845131E+017,Who would love to be tailgating today with this sick setup? #dragillustrated #toyota #toyotasema… https://t.co/plnK6TI44B,1,11/22/2015  3:29 PM,en,0,1,0.0836
Mzalesxox,480,6.6845063E+017,@toyota_tevin lol I love you too tev 💕,1,11/22/2015  3:27 PM,en,0,1,0.7906
mlusky,39,6.6845E+017,"@meetthepress ISIS seems to love Toyota's to carry their big guns, etc.  Where are they getting all thes?  Shut down all supply lines.",1,11/22/2015  3:24 PM,en,0,0,0.6369
PimSterenberg,422,6.6842949E+017,@Toyota_Hybrid @BAH_Int_Circuit @sambirdracing @FIAWEC Would love to see Sam in a P1 car!! :D,1,11/22/2015  2:03 PM,en,0,0,0.8695
MBakerport,301,6.6838339E+017,"I love #Toyota technology, the thing is it's reliable too!  https://t.co/nx5K7ly4jS",,11/22/2015 10:59 AM,en,0,0,0.6696
schoennact16,78,6.6835614E+017,"@DeliXenia whether you pay for love Xenia able to make one or two companies? Hello, Xenia is name of kind of Toyota Car from japan....",1,11/22/2015  9:11 AM,en,0,0,0.5859
Cloudie_Daze,919,6.6831455E+017,"""@HiBriana_: @Cloudie_Daze Yep! A 2014"" I love Toyota. Good purchase.",,11/22/2015  6:26 AM,en,0,0,0.8622
tinytakes,13,6.6828648E+017,"#chtoyota,  Thanks Country Hills Toyota!  Love the hats!  McKnight Mustangs Bantam 2. Practice Photo #mcknighthockey https://t.co/q3plkJE74s",1,11/22/2015  4:34 AM,en,0,0,0.8264
ShineGraffix,3456,6.6828613E+017,JDM love ❤ #toyota #subaru #scion #stance #wheels #slammed https://t.co/MUPN3QrQ0Z https://t.co/XTbNg6qril,1,11/22/2015  4:33 AM,en,0,0,0.6369
belljoseph,69,6.6825856E+017,@bodiva @jsaquella @Toyota man i love the mayhem guy! cracks me up every time!,1,11/22/2015  2:43 AM,en,0,0,0.6988
Mochiroo,1730,6.682371E+017,Got to test drive a 2016 Toyota Tacoma Sport at the LA Auto Show today and absolutely fell in love with it. Can’t wait to get mine!,,11/22/2015  1:18 AM,en,0,6,0.6962
Torri_Hutch,318,6.6823641E+017,"""You should go and love yourself""❤️🎤 #purposetour @ Houston Toyota Center https://t.co/h913XAMPiX",1,11/22/2015  1:15 AM,en,0,0,0.6369
fvrheeenk,270,6.6820716E+017,love love love the people at toyota richardson!!,,11/21/2015 11:19 PM,en,0,0,0.9347
greg22hoops,520,6.6820673E+017,I love when tv commercial discuss the meaning of life and then translate it into buying the new @Toyota,,11/21/2015 11:17 PM,en,1,1,0.6369
moralpatriot,981,6.682014E+017,@USFreedomArmy @oceanbcake Muslims do you still love your Toyota.,1,11/21/2015 10:56 PM,en,0,0,0.6369
AniGetsRespect,227,6.6819899E+017,They wanna buy me a BMW or BENZ 2014 I don't want lol sorry I love my Toyota and Lexus 😁,1,11/21/2015 10:47 PM,en,0,1,0.4344
Dogknob1,1960,6.6819536E+017,@BritishCarFan @BlackTopMediaUK @TalesofanAlfa @_Alfista I did a small stint with Toyota and drove a few Pri's love the moving off silent,1,11/21/2015 10:32 PM,en,0,1,0.6369
BradenDennis2,10,6.6818892E+017,@Ubisoft I love the new dlc everything bit overprice but amazing and one thing would u be able to add the Toyota supra in to the crew plz,,11/21/2015 10:07 PM,en,0,0,0.85
PhreMas,279,6.6817812E+017,"Another happy client, I love the sound of closing another deal!  He Just invested in a 2016 Toyota… https://t.co/LH1bDOEveQ",1,11/21/2015  9:24 PM,en,0,0,0.8478
ZacharyJeans,7068,6.6817555E+017,@AndrewNebus @bmkatz @ValaAfshar we picked up a quality 2007 pre owned @Toyota Camry for $7000 - and totally love it.,,11/21/2015  9:14 PM,en,0,0,0.6697
firedogret,920,6.6815791E+017,Lot of empty seats..I don't guess fans love toyota as much as nascar does.. #XFINITYSeries,1,11/21/2015  8:03 PM,en,0,0,-0.6331
chruIlo,581,6.6815091E+017,i love my boobs. i think they're beautiful and functional like a toyota prius.,1,11/21/2015  7:36 PM,en,0,1,0.891
VScomedy,261,6.6814558E+017,@Matt_Crafton Congrats on #Miami win for @Menards #Toyota &amp,1, great year. Would love to #interview on our #podcast https://t.co/VJ9PjP0Qvs,11/21/2015  7:14 PM,en,0,0
VScomedy,261,6.6814509E+017,@JohnnySauter Great year again #NASCAR CWTS @NextantAero @CarolinaNutCo #Toyota Would love to #podcast #interview https://t.co/7kCmvhgZ7P,1,11/21/2015  7:12 PM,en,0,0,0.8519
VScomedy,261,6.681437E+017,@TimothyPeters17 Great job this year #NASCAR CWTS for @RedHorseRacing #Toyota Would love to #podcast #interview https://t.co/AXMW0y7Iy9,1,11/21/2015  7:07 PM,en,1,1,0.8519
VScomedy,261,6.6814294E+017,@CameronNHayley Great job #NASCAR CWTS @ThorSportRacing #Toyota #Tundra in top 10 Would love to #podcast #interview https://t.co/dCJ0c9NM3Y,1,11/21/2015  7:04 PM,en,0,0,0.8779
celestenavv,806,6.6814278E+017,"Had to post another video, sorry. See what I did there? 😜 love youuuuu @justinbieber @ Houston Toyota… https://t.co/jBEabEuYS7",1,11/21/2015  7:03 PM,en,0,0,0.5994
tromboneforhire,3847,6.681418E+017,I love Toyota. Solid showing of Prius and Rav4. Next stop: Mini #AutoShow,,11/21/2015  6:59 PM,en,0,0,0.5574
bia_vicky,330,6.6814155E+017,I have a love and hate relationship with my Toyota fam 🙃,,11/21/2015  6:58 PM,en,0,0,0.128
thomasr1950,34,6.6814114E+017,"@Honda love my 16 Accord Touring ! Love driving it, lots of power,  smooth, quite, lots of tech stuff. Toyota can't touch it.",1,11/21/2015  6:57 PM,en,0,0,0.8655
VScomedy,261,6.6813908E+017,@BenKennedy11 Great drive #Miami &amp,1, great year #Toyota #NASCAR CWTS with top 10. Would love to #interview on #podcast https://t.co/7kCmvh,11/21/2015  6:49 PM,en,0,0
heifetz17,20,6.6813568E+017,I love what to do for me @Toyota,,11/21/2015  6:35 PM,en,0,1,0.6369
juliawurz,4101,6.6813403E+017,"YEEHA, when 3rd is as good as a win! Love that podium @Toyota_Hybrid https://t.co/IYYQfrtybZ",1,11/21/2015  6:29 PM,en,10,39,0.9041
pollzie,415,6.6812309E+017,"I feel so torn watching WEC.. I love and support so many drivers/teams. Aston Martin, Rebellion, Toyota, Audi, Porsche + many drivers.",1,11/21/2015  5:45 PM,en,0,0,0.6258
EmperorOOMK,1065,6.6812198E+017,"So much for love of football, rather than watch ElClasico, I am glued to Toyota's story and other #Business #Leadership #Management stuffs!!",1,11/21/2015  5:41 PM,en,0,0,0.7225
Suuper247,106,6.6811315E+017,5K love for my baby. (@ AutoNation Toyota Buena Park) on #Yelp https://t.co/gOTdc8Ci9X,,11/21/2015  5:06 PM,en,0,0,0.6369
SierraEx,1118,6.6811134E+017,For all our customers who love Toyota Land Cruisers check out these photos of the Toyota Land Cruiser Heritage... https://t.co/3B8fZ4e59J,1,11/21/2015  4:58 PM,en,0,0,0.6369
apilder80,286,6.6810211E+017,I love #donuts at #northridge #toyota,1,11/21/2015  4:22 PM,en,0,0,0.6369
t12ungg,22,6.6810178E+017,Love the little things. Thanks emm ❤️💕 @ Piercey Toyota https://t.co/IlGqeoJu46,1,11/21/2015  4:20 PM,en,0,0,0.7796
elizabethrwhite,383,6.6809333E+017,"""Real Men Love Jesus"" thanks red 2002 Toyota Tacoma",1,11/21/2015  3:47 PM,en,1,1,0.7964
EmmaKlieve,423,6.6809312E+017,Picked up my Toyota Aygo Go! from @ToyotaMacc and I'm in love! Huge thank you to Danny! https://t.co/n7iAbsU2by,1,11/21/2015  3:46 PM,en,4,2,0.8713
xtinedanielle,3984,6.6808944E+017,#Toyota love. 💖 Ready to cruise &amp,, do some holiday shopping today. #SeasonOfGiving  @Toyota #Corolla #sp https://t.co/s6fdHDADdO,11/21/2015  3:31 PM,en,0,2
xxtoyang,112,6.6808812E+017,Toyota hahahaa jk. I LOVE BOTH OMGGG https://t.co/OkUKew2csK,1,11/21/2015  3:26 PM,en,0,0,0.7804
lamb4you,208,6.6805389E+017,l love how #genuine @Toyota parts have their own separate #Advertising account. That's a #seriousBrand,,11/21/2015  1:10 PM,en,0,2,0.6369
oldchurchworks,535,6.6804905E+017,Sketchbook art by coraline1314 My old doodle....love between god and human girl from Toyota Sensei manga... #manga … https://t.co/WGyp1lAH,1,11/21/2015 12:51 PM,en,0,0,0.2732
Daniel_sewn,52,6.6804065E+017,@Toyota @scion Thank you. I love my new 2015 Scion xB...I'm ready to upgrade to the 2017 model now.🚗 #MyCarHasToBeRED,,11/21/2015 12:17 PM,en,0,0,0.8481
BlackStormPlays,45,6.6803962E+017,This just confirmed my love for toyota's even more https://t.co/C1SJTlTuXq,1,11/21/2015 12:13 PM,en,0,0,0.6369
AsifIsm95243962,76,6.6803858E+017,I Love Toyota. https://t.co/pGdXAGFR1p,,11/21/2015 12:09 PM,en,0,0,0.6369
ksfc_pantip,7024,6.6800159E+017,#toyota #chonburi #wearefriendwearefun l love your smile https://t.co/0rXHH7DyDh,1,11/21/2015  9:42 AM,en,14,16,0.7717
KahmariB,134,6.6789117E+017,one dude who u can trust completely besides gab and jad… — Well my Toyota thekeisukehonda he's my WIGGA love this … https://t.co/REIVz,1,11/21/2015  2:23 AM,en,0,0,0.8625
CamilaGreenberg,217,6.6784613E+017,Look ma! I got a #newcar #red #rootchakra #funnyface #funnyfriday #celebrate #prius #toyota #love #tgif https://t.co/ksDh8COxX2,,11/20/2015 11:25 PM,en,0,0,0
USAAutoDealerCA,4,6.6784086E+017,"@DougArens Haha, nice. We take it you're still deeply in love with your 4x4? #Toyota",,11/20/2015 11:04 PM,en,0,0,0.8828
TavisBregel,309,6.6782999E+017,"It's the perfect scenario, I get to continue to serve the community I love in NKY while remaining employed at Toyota https://t.co/4KH0LX9dyJ",1,11/20/2015 10:20 PM,en,0,13,0.836
DesGirl8589,26,6.6780337E+017,I love my #redcup from #starbucks #darcars style @ DARCARS Toyota Scion Silver Spring https://t.co/3xR4Y48MWn,,11/20/2015  8:35 PM,en,0,0,0.6369
connectelements,470,6.6780006E+017,Love the colors in the new digs at the Toyota dealership in Gastonia NC. #commercialdesignisfun #ConnectingElements https://t.co/1jPWQzkkIK,,11/20/2015  8:21 PM,en,0,0,0.6369
raheds,48,6.6779912E+017,@DougDeMuro I have a 95' TT Toyota Supra now....love to add a Skyline. Kids Education comes first though!!,,11/20/2015  8:18 PM,en,0,0,0
Beataboob,25,6.6779613E+017,@Toyota sure would love to if I could afford such luxury. Some day soon ❤️ love that Yaris,,11/20/2015  8:06 PM,en,0,1,0.8934
montarethose,22,6.677923E+017,no love toyota camry,1,11/20/2015  7:51 PM,en,3,3,0.4588
aalexaramirezz,137,6.6778127E+017,Pls post video for yesterday after u left Toyota center i was in the video u smiled at me I love so much @justinbieber  @justinbieber,1,11/20/2015  7:07 PM,en,0,0,0.8402
AandO_Realtors,29937,6.6777506E+017,@Toyota Love It #Toyota. We Have Been Emoji-ing 🎊🎉🎓 Forever! #Love It!,1,11/20/2015  6:42 PM,en,0,2,0.6988
niiic0le_,734,6.6776801E+017,WE LOVE @justinbieber #AnEveningWithJB #Houston #FloorSeatsBetch @ Houston Toyota Center https://t.co/CAOfevs3WM,1,11/20/2015  6:14 PM,en,0,0,0.7125
T3_RonaldoCR7,1038,6.6776436E+017,The Toyota Aygo ad is hilarious. Love it.,,11/20/2015  6:00 PM,en,0,0,0.7845
dancaas,525,6.6776254E+017,Love yourself @justinbieber @ Houston Toyota Center https://t.co/bNpUpETKiz,1,11/20/2015  5:52 PM,en,0,0,0.6369
pmmathieson,725,6.6774919E+017,"""Sure, I'd love to sell you my used Toyota! What are some guidelines and best practices for how much I should ask you to pay for it?""",1,11/20/2015  4:59 PM,en,0,0,0.8516
nelda_martinez,1059,6.6774464E+017,@LoveVultures Toyota Center can't stop me from meeting the love of my life 😂,1,11/20/2015  4:41 PM,en,0,0,0.7259
_borredd_,290,6.6774102E+017,@giovannijessee fucking love toyota,,11/20/2015  4:27 PM,en,0,1,0.6697
spagirlfromma,47,6.6771853E+017,"@JoeGibbsRacing @interstatebatts @KyleBusch @Toyota We Love Kyle Busch, and his great Sponsors too!",1,11/20/2015  2:57 PM,en,0,0,0.8622
interstatebatts,12713,6.6770878E+017,We love our friends at @Toyota – #LetsGoPlaces together! #SomethingBigHappening - https://t.co/VighvdafaB,1,11/20/2015  2:19 PM,en,6,19,0.8221
KedricDavis,176,6.6770778E+017,love being a Toyota customer 😁 wheel alignment &amp,, tire rotation free of charge 😎,11/20/2015  2:15 PM,en,1,0
Mr_DanWright,138,6.6770356E+017,I love filling my car up for 20 bucks! #toyotaprobs #toyota,1,11/20/2015  1:58 PM,en,0,0,0.6696
TheCalebWells,226,6.6769834E+017,I love Toyota recalled 93's because people should have something newer. #aintnothingbutaGthing,,11/20/2015  1:37 PM,en,0,0,0.6369
rachelkim90s,66,6.6767467E+017,"PLANO, Texas (Nov. 18, 2015) – What’s not to love about respecting people for the job they do and creatin... https://t.co/Ubq3rc89ct",1,11/20/2015 12:03 PM,en,0,0,-0.0433
andrewsjapancar,18,6.6767048E+017,Love these old school TOM'S wheels #Toyota #tomstoyota #jdm #japaneseimports #alloys #alloywheels https://t.co/EZ2awyuk9r,1,11/20/2015 11:47 AM,en,0,0,0.6369
ChellewProduct,1701,6.6766178E+017,Love this  https://t.co/K0IdyRf2UV,1,11/20/2015 11:12 AM,en,0,0,0.6369
marytheluckyone,4352,6.6763476E+017,@rallyparadise  I love that Toyota comes to WRC. I want fight between VW and Toyota.  @TreJake  #VWman,1,11/20/2015  9:25 AM,en,0,1,0.4404
AhmedBhatti20,1985,6.6763084E+017,@MohsinHijazee Toyota prius might be small car but go for test drive anyway you will love it..!,,11/20/2015  9:09 AM,en,0,0,0.7959
njuks97,110,6.6760888E+017,Totally fallen in love with this #toyota_alphard 2015 model.... looks extremely sexy… https://t.co/V2HfxPGObi,,11/20/2015  7:42 AM,en,0,0,0.3961
sunitadharani,954,6.6759645E+017,Love Yourself #EveningWithJB @ Houston Toyota Center https://t.co/o0WKxkWEI4,1,11/20/2015  6:52 AM,en,0,1,0.6369
emilybroooo,629,6.6759316E+017,love of my life. @justinbieber @ Houston Toyota Center https://t.co/IJkNxyXA8p,1,11/20/2015  6:39 AM,en,0,0,0.6369
ETTP_,322,6.6759218E+017,@Pamaj did you know toyota follows me they love me,1,11/20/2015  6:35 AM,en,0,1,0.6369
pearlaceous,412,6.675861E+017,@jamesmoy @alex_wurz @Toyota_Hybrid Hahaha love the in case of emergency break sign 😂,1,11/20/2015  6:11 AM,en,0,0,0.7351
Erika1Romero,1147,6.6757366E+017,Love the @Toyota @ToyotaLatino #2016Tacoma  https://t.co/2XWGqnF9uw,,11/20/2015  5:22 AM,en,0,1,0.6369
cerockford,1323,6.6756401E+017,I love u @ Houston Toyota Center https://t.co/R2lC6SRTLP,1,11/20/2015  4:43 AM,en,0,1,0.6369
JadeHasSwaggie,470,6.6754868E+017,"""Oh baby you should go and love yourself"" &amp; some Justin Bieber #eveningwithjb @ Houston Toyota Center https://t.co/uIBg5Jek3E",1,11/20/2015  3:43 AM,en,0,0,0.6369
andreafromtexas,2625,6.6754851E+017,"wanna argue all day, make love all night @ Houston Toyota Center https://t.co/zd97Jh69mK",1,11/20/2015  3:42 AM,en,0,0,0.4215
andreafromtexas,2625,6.6754147E+017,We love Justin Bieber ✨ @ Houston Toyota Center-An Evening With Justin… https://t.co/rT9YxdgpS5,1,11/20/2015  3:14 AM,en,0,5,0.6369
TayRutherford13,674,6.6753572E+017,HEY @justinbieber WE LOVE YOU!!!!! ☺️💜 #EveningWithJB @ Houston Toyota… https://t.co/ogy0FJXh7T,1,11/20/2015  2:51 AM,en,0,0,0.7964
chinaaaaa_____,608,6.6753539E+017,I love this Kia More then I like my toyota.,1,11/20/2015  2:50 AM,en,0,0,0.4173
Miatortilla1,180,6.6753432E+017,Had a blast tonight! Love you so much Moriah! @ Houston Toyota Center https://t.co/byKsgjNUOn,1,11/20/2015  2:45 AM,en,0,0,0.6988
ashleyyaidee,849,6.6753418E+017,Love of my life. 😘 @justinbieber #AnEveningWithJB @ Houston Toyota Center https://t.co/sefGgt2ywz,1,11/20/2015  2:45 AM,en,2,0,0.6369
LynneaPhillips,974,6.6753324E+017,"A3) Also love how they use the words ""powered by"" Toyota, instead of ""advertisement for"". 😏 #SMSportsChat",,11/20/2015  2:41 AM,en,0,0,0.6369
FaulknerJenna,649,6.6753266E+017,"We love you, Justin @ Houston Toyota Center https://t.co/HEAPELMsxK",1,11/20/2015  2:39 AM,en,0,1,0.6369
cloudi_nanci,1296,6.6753242E+017,Much love for Justin❤️ @ Houston Toyota Center https://t.co/B9cDC9XSeU,1,11/20/2015  2:38 AM,en,0,0,0.6369
_veeerae,735,6.6753091E+017,The fever lives on. I love you baby boy @justinbieber 💕 @ Houston Toyota… https://t.co/oiz8NTeIjQ,1,11/20/2015  2:32 AM,en,0,0,0.6369
JohnnyNewsroom,1572,6.6753054E+017,Breaking: Photos: Fans party with Justin Bieber at Toyota Center https://t.co/3oljm8MOgQ (via @houstonchron),1,11/20/2015  2:30 AM,en,0,0,0.4019
andreagmooney,1025,6.6753053E+017,https://t.co/cz2gMylfrJ: Photos: Fans party with Justin Bieber at Toyota Center https://t.co/SJ3TVdJZv0 @houstonchron,1,11/20/2015  2:30 AM,en,0,0,0.4019
TheRealKWomack,28,6.6752709E+017,Justin Bieber live Toyota center!  Us ol cats love you too JB!! https://t.co/GdA4rFNGwJ,1,11/20/2015  2:17 AM,en,0,0,0.7249
GNowroozi,469,6.6752413E+017,love yourself -jb @ Toyota Center https://t.co/3fKxqJ749U,1,11/20/2015  2:05 AM,en,0,0,0.6369
nancyiscoool,267,6.6752233E+017,Forever in love with @justinbieber 😍😭 @ Houston Toyota Center https://t.co/zDxT8T3vjE,1,11/20/2015  1:58 AM,en,0,0,0.6369
TRDFan1,162,6.6748952E+017,"@DavidWilsonTRD ""..being w/ @Toyota..having the respect/rapport I do w/ them has been really awesome."" --@KyleBusch LOVE THIS! #LetsGoPlaces",1,11/19/2015 11:47 PM,en,0,4,0.7571
SAAutoShow,1417,6.6747672E+017,There's just something about a @Toyota Tundra! Love this silver! What truck will you be checking out today? #SAAS15 https://t.co/VcF1M3hY8S,,11/19/2015 10:57 PM,en,0,0,0.6988
DeniseSpinks3,734,6.6747383E+017,Shirts You Love Men\'s Got Toyota? Funny T-Shirt Medium Black https://t.co/JMxCvx8SE1 https://t.co/ckp9WVPX7w,1,11/19/2015 10:45 PM,en,0,0,0.7964
marissalwagner,497,6.6747295E+017,I fell in love at work today... With an all black 2016 Toyota 4Runner 😍🤑🙃,,11/19/2015 10:42 PM,en,0,2,0.6369
AustinYugo,892,6.6745577E+017,Why do terrorists  love TOYOTA?,1,11/19/2015  9:33 PM,en,0,0,0.0258
AutoblogGreen,23224,6.6745315E+017,Remember when everyone was in love with Back To The Future day? So does @Toyota https://t.co/vIwrRRhHQ6 https://t.co/XrLnsnGLyK,1,11/19/2015  9:23 PM,en,1,3,0.6369
juliakfilo,16,6.674475E+017,@Toyota cool! Thanks! Love the conversation with your users :),,11/19/2015  9:00 PM,en,0,1,0.9183
autotalk,3163,6.674364E+017,Gotta love the #BacktotheFuture #Tacoma in the #Toyota booth #losangelesautoshow #LAAS… https://t.co/HYAcjUva5d,,11/19/2015  8:16 PM,en,0,0,0.6369
SarahDBenoit,1468,6.6743334E+017,@Toyota thank you PS love my Corolla!,,11/19/2015  8:04 PM,en,0,1,0.7901
RealityPurple,553,6.6741836E+017,@USAAutoAZ A Toyota Corolla and I love it.,,11/19/2015  7:05 PM,en,0,0,0.6369
AshleyKorslien,3754,6.6741621E+017,Love these events for our #heroes! Veterans career fair sponsored by @hiringourheroes @Toyota and @verizon 🇺🇸❤️ @KGWNews,,11/19/2015  6:56 PM,en,0,3,0.7777
FreestyleX23,24,6.6740828E+017,".@Toyota I love my loaner Can I keep it?! I'm gonna be a dad soon, this #4Runner would be perfect! https://t.co/IKuS6xb3Ey",,11/19/2015  6:25 PM,en,0,2,0.8585
MiniTruckinMag,4821,6.6740565E+017,Love or hate this custom body-dropped '84 Toyota Hilux? https://t.co/bSnwhgqgYr,,11/19/2015  6:14 PM,en,1,2,0.128
VentureComms,1736,6.6739456E+017,"#TBT to our romance with @PrairieToyota, where we encouraged Canadians to show off their love for Toyota! https://t.co/zhLrZSMLEu",,11/19/2015  5:30 PM,en,0,0,0.8908
kenyancarguy,432,6.6737807E+017,Americans and their love for huge pickup trucks #Toyota #Tacoma #Quantico https://t.co/lDd9p6ACyw,,11/19/2015  4:25 PM,en,0,0,0.7579
lunarelfqueen,378,6.6737282E+017,"""Never mind your Toyota Prius - I'm going donkey power!"" Ewan McGregor, I love you",,11/19/2015  4:04 PM,en,0,0,0.6696
FuccilloToyNY,26,6.6737201E+017,What do you love most about driving a Toyota? https://t.co/V0Jb1gLDV2,,11/19/2015  4:01 PM,en,0,0,0.6369
teguhadanya,316,6.6735959E+017,#ToyotaJamboree2015 @altiscommunity @ToyotaID #ALTIC ..Ssstt Keep Calm Love Altis Welcome to Jamboree Toyota !! https://t.co/KC30cjbPhb,1,11/19/2015  3:11 PM,en,0,0,0.8774
SusanFrissell,109,6.67358E+017,Blind-folded 2016  #Toyota Avalon XLE or Lexus ES https://t.co/mUCoVkKOkm dark wheels https://t.co/M3QJ4l5gkR,,11/19/2015  3:05 PM,en,1,0,0
cupscene,6029,6.6733742E+017,"@RutledgeWood @LesUnger @ToyotaRacing Epic, love that guy!! I am driving/testing new 2016 Camry hybrid this week @toyota done good!",,11/19/2015  1:43 PM,en,0,0,0.8392
BlvckBo_gie,394,6.6732141E+017,"Killers love Toyota bruh. ISIS, Boko Haram, Afrikaners. Just to name a few.",1,11/19/2015 12:39 PM,en,15,4,-0.0258
miguelingako_,561,6.6730215E+017,And that is why I love toyota and nothing else 😂😂😂 montero pa 😂😂😂,,11/19/2015 11:23 AM,en,0,0,0.6369
mtthwkrlgtdla,1183,6.6728527E+017,Love the design and performance of the new Toyota Corolla 2015 😏👌,,11/19/2015 10:16 AM,en,0,1,0.6369
Edesta_Cuniel25,1417,6.6726831E+017,Will you .... #like #love #follow  #today #picoftheday #toyota #zx #zx650 #zx636 #samsung #purwokerto… https://t.co/zE1GZmR51j,1,11/19/2015  9:08 AM,en,0,1,0
el_kikediaz22,216,6.6720037E+017,$20 for a full tank love the 2016 Corolla @Toyota,,11/19/2015  4:38 AM,en,0,1,0.6369
patrikez2,42,6.671813E+017,"@CNN @realDonaldTrump @RealBenCarson Trump is one to talk,him and his Scottish Golfcourt buisness.ISIS would love to get their Toyota hands.",1,11/19/2015  3:23 AM,en,0,0,0.6369
labradabs,882,6.6717384E+017,😘 hey son hope ur doing good at fat camp love u sell lots of slurpies this summer so u can buy ur toyota tercel ❤️,1,11/19/2015  2:53 AM,en,0,0,0.875
heiderzzz,587,6.6717178E+017,I hate driving my dads old Toyota tundra truck I only love the beautiful white tundra,1,11/19/2015  2:45 AM,en,0,0,0.6597
mzamanOTT,260,6.6716353E+017,@StuntmanStu I've always wondered - is the Tony Graham Lexus Toyota guy and the Farmboy guy the same person? Love his announcer voice.,1,11/19/2015  2:12 AM,en,0,0,0.6369
NeroTrinityX,482,6.6716333E+017,"@Mark_Whitelegge If Toyota were to ever return to F1 or IndyCar, I'd love to see this as a Livery",1,11/19/2015  2:11 AM,en,0,0,0.6369
M4rlon_Charger,128,6.6716214E+017,"I love my 2JZ-GE-T (N/A-T).. Thank you Toyota, Thank you all of my friend, Thank you all of my parts supplier, @ALkillims @namapacar",,11/19/2015  2:07 AM,en,1,1,0.9313
CobraByDesign,171,6.6715054E+017,Buying a Toyota Highlander over the @MazdaUSA CX-9 is kind of like falling in love with the maid of honor at your wedding. #zoomzoom,,11/19/2015  1:20 AM,en,0,0,0.8405
Dances4Wins,1018,6.6714415E+017,"I may just do that.  The 2002 Toyota still runs, but I'd love a new @Kia! #GameChanger https://t.co/e1QWqwHjjL",,11/19/2015 12:55 AM,en,0,0,0.7959
GuiltyBystander,386,6.6711085E+017,Don't see the comparison,1, this is like Toyota next to the Ferrari dealer. IKEA and Indy makers: https://t.co/LBe875eY2p #indianapolis,11/18/2015 10:43 PM,en,0,0
JerrodDHurst,171,6.6709147E+017,Working toyota and Nissan cars makes me love American made more every day,1,11/18/2015  9:26 PM,en,0,1,0.6369
BobbyLikis,2583,6.6708651E+017,#AutoIndustry News on #WhatsUpWednesday from The Car Connection: Ain’t (car) love grand  https://t.co/djq2LTb5Ej https://t.co/1MtSAgCI74,1,11/18/2015  9:06 PM,en,0,0,0.802
Cj_NBM,366,6.6706348E+017,"I LOVE regular girls! Toyota Corolla driving, 450 follower having, school going girls. 🔥🔥🔥🔥🔥",1,11/18/2015  7:35 PM,en,1,0,0.7371
akhurma,589,6.670401E+017,@taevans @PhilOnEdTech let me go on the record to say I love my @Toyota Sienna @ntderosu,,11/18/2015  6:02 PM,en,0,2,0.6369
oscar_mr_mi,331,6.6703973E+017,📷 toyota: Rexy. 17. single. bi. reptilian. i love lana del rey and marina &amp,1, the diamonds https://t.co/eiWN3NDeKs,11/18/2015  6:00 PM,en,0,0
tweetingyninja,163,6.6703045E+017,@iHassanJaved I suggest you go fit aqua... Toyota Aqua. You'll love it,,11/18/2015  5:23 PM,en,0,1,0.7717
willy01921,0,6.6702275E+017,"Love my new Camry!  Got screwed by Chrysler fake ""lifetime warranty"" but Toyota made it right. @chryslercares #ISIS #dontbuychrsyler",1,11/18/2015  4:53 PM,en,0,0,-0.2124
MikeCalvertToy,585,6.6702176E+017,@htowncreepa Gotta love that! Which Toyota is your favorite?,1,11/18/2015  4:49 PM,en,0,0,0.8172
laurenwnts2no,2677,6.6701378E+017,@Toyota Love the Tacoma!,,11/18/2015  4:17 PM,en,0,2,0.6696
terresabieber,347,6.6701103E+017,Im so happy i have someone like @Toyota_CAMRYx3 in my life. Its amazing how much she does from so far away. I love you so much. 💜,1,11/18/2015  4:06 PM,en,1,1,0.9409
Madisonhus,100,6.6700258E+017,Really upset I don't get to see my bae tmrw @ the Toyota center 😥 justinbieber love me https://t.co/9Y9QBe0l2b … … https://t.co/9Y9QB,1,11/18/2015  3:33 PM,en,0,0,0.3197
ocean4_orange,105,6.6699384E+017,@Toyota just bought my first car &amp,, absolutely in love! Thanks #Toyota 💜🚙 #2016corolla #LE #excited,11/18/2015  2:58 PM,en,0,2
AutoNewsBot,2769,6.6699365E+017,#ToyotaNews : Radical New Toyota Prius,, Will Tree-Huggers Love It Or Loathe It?: A radical redesign of Toyota'... https://t.co/MSKlvzacdw,11/18/2015  2:57 PM,en,0,0
